molecule_chembl_id,smiles,standard_type,standard_value,standard_units,pchembl_value,assay_chembl_id
CHEMBL5793064,CC(C)(C)S(=O)(=O)Nc1cc(-n2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nc32)ccc1F,IC50,101.0,nM,7.0,CHEMBL5737936
CHEMBL5855893,Cc1ccc(-n2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nc32)cc1NS(=O)(=O)C1CC1,IC50,31.0,nM,7.51,CHEMBL5737936
CHEMBL5885023,CN1CCN(c2ccc(Nc3ncc4ccn(-c5ccc(Cl)c(NS(=O)(=O)C6CC6)c5)c4n3)cc2)CC1,IC50,43.0,nM,7.37,CHEMBL5737936
CHEMBL5970209,CN1CCN(c2ccc(Nc3ncc4ccn(-c5ccc(Cl)c(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,IC50,165.0,nM,6.78,CHEMBL5737936
CHEMBL6053999,CN1CCC(NC(=O)c2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C6CC6)c5)c4n3)cc2F)CC1,IC50,35.0,nM,7.46,CHEMBL5737936
CHEMBL5965752,CN1CCC(NC(=O)c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C6CC6)c5)c4n3)cc2F)CC1,IC50,13.0,nM,7.89,CHEMBL5737936
CHEMBL6042548,CN1CCN(c2ccc(Nc3ncc4ccn(-c5ccc(C#N)c(NS(=O)(=O)C6CC6)c5)c4n3)cc2)CC1,IC50,78.0,nM,7.11,CHEMBL5737936
CHEMBL5772400,COc1cc(Nc2ncc3ccn(-c4cccc(NS(=O)(=O)C(C)(C)C)c4)c3n2)ccc1N1CCN(C)CC1,IC50,5.2,nM,8.28,CHEMBL5737936
CHEMBL5919010,Cc1cc(Nc2ncc3ccn(-c4cccc(NS(=O)(=O)C(C)(C)C)c4)c3n2)ccc1N1CCN(C)CC1,IC50,11.0,nM,7.96,CHEMBL5737936
CHEMBL5931624,CN(C)C1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,IC50,7.3,nM,8.14,CHEMBL5737936
CHEMBL5812442,CN1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2C#N)CC1,IC50,18.9,nM,7.72,CHEMBL5737936
CHEMBL5771560,O=S(=O)(Nc1cccc(-n2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nc32)c1)C1CC1,IC50,6.0,nM,8.22,CHEMBL5737936
CHEMBL6025219,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(NS(=O)(=O)C(C)(C)C)c1,IC50,13.0,nM,7.89,CHEMBL5737936
CHEMBL5771591,CN1CCC(NC(=O)c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,IC50,26.0,nM,7.58,CHEMBL5737936
CHEMBL5920284,CN1CCC(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,IC50,74.0,nM,7.13,CHEMBL5737936
CHEMBL5867683,CN1CCC(NC(=O)c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C6CC6)c5)c4n3)cc2)CC1,IC50,44.0,nM,7.36,CHEMBL5737936
CHEMBL5940303,CN1CCC(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C6CC6)c5)c4n3)cc2)CC1,IC50,51.0,nM,7.29,CHEMBL5737936
CHEMBL5773735,O=S(=O)(Nc1cccc(-n2ccc3cnc(Nc4ccc(C5CCNCC5)cc4)nc32)c1)C1CC1,IC50,71.0,nM,7.15,CHEMBL5737936
CHEMBL5744093,CC(=O)N1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,IC50,45.0,nM,7.35,CHEMBL5737936
CHEMBL5754552,CN1CCC(NC(=O)c2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C6CC6)c5)c4n3)cc2)CC1,IC50,152.0,nM,6.82,CHEMBL5737936
CHEMBL5959321,CN1CCN(C(=O)Cc2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,IC50,176.0,nM,6.75,CHEMBL5737936
CHEMBL6064887,O=C(NC1CCNCC1)c1ccc(Nc2ncc3ccn(-c4cccc(NS(=O)(=O)C5CC5)c4)c3n2)cc1F,IC50,69.0,nM,7.16,CHEMBL5737936
CHEMBL5952709,O=C(NC1CCNCC1)c1ccc(Nc2ncc3ccn(-c4cccc(NS(=O)(=O)C5CC5)c4)c3n2)cc1,IC50,40.0,nM,7.4,CHEMBL5737936
CHEMBL6025059,CN1CCN(C(=O)Cc2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C6CC6)c5)c4n3)cc2)CC1,IC50,182.0,nM,6.74,CHEMBL5737936
CHEMBL5826082,COc1cc(Nc2ncc3ccn(-c4cccc(NS(=O)(=O)C5CC5)c4)c3n2)ccc1N1CCN(C)CC1,IC50,15.0,nM,7.82,CHEMBL5737936
CHEMBL5934646,CN1CCN(c2ccc(Nc3ncc4ccn(-c5cccc6c5CCN6S(=O)(=O)C(C)(C)C)c4n3)cc2)CC1,IC50,8.0,nM,8.1,CHEMBL5737936
CHEMBL5937287,CN(C)C1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C6CC6)c5)c4n3)cc2)CC1,IC50,14.0,nM,7.85,CHEMBL5737936
CHEMBL6025219,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(NS(=O)(=O)C(C)(C)C)c1,IC50,43.0,nM,7.37,CHEMBL5737936
CHEMBL5992773,CN1CCN(c2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,IC50,188.0,nM,6.73,CHEMBL5737936
CHEMBL5810865,NC(=O)N1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C6CC6)c5)c4n3)cc2)CC1,IC50,11.0,nM,7.96,CHEMBL5737936
CHEMBL5752952,CC(C)(C)S(=O)(=O)Nc1cccc(-n2ccc3cnc(Nc4ccc(C(=O)NC5CCNCC5)c(F)c4)nc32)c1,IC50,18.0,nM,7.75,CHEMBL5737936
CHEMBL5937748,CN1CCC(NC(=O)c2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,IC50,177.0,nM,6.75,CHEMBL5737936
CHEMBL5842258,COc1cc(Nc2ncc3ccn(-c4ccc(F)c(NS(=O)(=O)C5CC5)c4)c3n2)ccc1N1CCN(C)CC1,IC50,29.0,nM,7.54,CHEMBL5737936
CHEMBL6049636,CC(C)(C)S(=O)(=O)Nc1cccc(-n2ccc3cnc(Nc4ccc(C(=O)NC5CCNCC5)cc4)nc32)c1,IC50,24.0,nM,7.62,CHEMBL5737936
CHEMBL5816914,CN(C)C1CCN(c2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C6CC6)c5)c4n3)cc2)CC1,IC50,10.0,nM,8.0,CHEMBL5737936
CHEMBL5845846,CN(C)C1CCN(C(=O)c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,IC50,20.0,nM,7.7,CHEMBL5737936
CHEMBL5766062,CN1CCN(C(=O)c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,IC50,28.0,nM,7.55,CHEMBL5737936
CHEMBL6061751,COc1cc(Nc2ncc3ccn(-c4cccc(NS(=O)(=O)C(C)(C)C)c4)c3n2)ccc1N1CCNCC1,IC50,2.8,nM,8.55,CHEMBL5737936
CHEMBL5956685,CNC(=O)N1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,IC50,19.0,nM,7.72,CHEMBL5737936
CHEMBL5984454,CC(=O)N1CCC(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,IC50,456.0,nM,6.34,CHEMBL5737936
CHEMBL6025219,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(NS(=O)(=O)C(C)(C)C)c1,IC50,6.6,nM,8.18,CHEMBL5737936
CHEMBL6001387,COc1cc(Nc2ncc3ccn(-c4ccc(F)c(NS(=O)(=O)C(C)(C)C)c4)c3n2)ccc1N1CCN(C)CC1,IC50,90.0,nM,7.05,CHEMBL5737936
CHEMBL5765221,CC(=O)N1CCC(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C6CC6)c5)c4n3)cc2)CC1,IC50,140.0,nM,6.85,CHEMBL5737936
CHEMBL5899029,CN1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C6CC6)c5)c4n3)cc2)CC1,IC50,8.0,nM,8.1,CHEMBL5737936
CHEMBL5907323,CN1CCN(c2cccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)c2)CC1,IC50,74.0,nM,7.13,CHEMBL5737936
CHEMBL5809161,CN1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(N(C)S(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,IC50,9.0,nM,8.05,CHEMBL5737936
CHEMBL5767026,CNc1cc(Nc2ncc3ccn(-c4cccc(NS(=O)(=O)C(C)(C)C)c4)c3n2)ccc1N1CCN(C)CC1,IC50,22.0,nM,7.66,CHEMBL5737936
CHEMBL5981753,CN(C)C1CCN(c2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,IC50,82.0,nM,7.09,CHEMBL5737936
CHEMBL5875080,CN1CCN(c2ccc(Nc3ncc4ccn(-c5ccc(NS(=O)(=O)C(C)(C)C)cc5)c4n3)cc2)CC1,IC50,0.7,nM,9.15,CHEMBL5737936
CHEMBL5938750,CN1CCC(NC(=O)c2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,IC50,130.0,nM,6.89,CHEMBL5737936
CHEMBL5849320,CC(C)(C)S(=O)(=O)Nc1cccc(-n2ccc3cnc(Nc4ccc(CC(=O)NCCN)cc4)nc32)c1,IC50,64.0,nM,7.19,CHEMBL5737936
CHEMBL5743751,CN(C)C1CCN(C(=O)c2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,IC50,170.0,nM,6.77,CHEMBL5737936
CHEMBL5945396,CN(C)C1CCN(c2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,IC50,27.0,nM,7.57,CHEMBL5737936
CHEMBL5837888,CNCCNC(=O)Cc1ccc(Nc2ncc3ccn(-c4cccc(NS(=O)(=O)C(C)(C)C)c4)c3n2)cc1,IC50,50.0,nM,7.3,CHEMBL5737936
CHEMBL5931624,CN(C)C1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,IC50,5.0,nM,8.3,CHEMBL5737936
CHEMBL5756170,CN1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NC(=O)C(C)(C)C)c5)c4n3)cc2)CC1,IC50,54.0,nM,7.27,CHEMBL5737936
CHEMBL5755047,CN1CCN(c2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,IC50,62.0,nM,7.21,CHEMBL5737936
CHEMBL5805053,CN(C)C1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,IC50,3.0,nM,8.52,CHEMBL5737936
CHEMBL5911508,CC(C)(C)S(=O)(=O)Nc1cccc(-n2ccc3cnc(Nc4ccc(NCCN)cc4)nc32)c1,IC50,20.0,nM,7.7,CHEMBL5737936
CHEMBL5945396,CN(C)C1CCN(c2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,IC50,27.0,nM,7.57,CHEMBL5737936
CHEMBL6032903,CNCCNc1ccc(Nc2ncc3ccn(-c4cccc(NS(=O)(=O)C(C)(C)C)c4)c3n2)cc1,IC50,24.0,nM,7.62,CHEMBL5737936
CHEMBL6025219,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(NS(=O)(=O)C(C)(C)C)c1,IC50,9.3,nM,8.03,CHEMBL5737936
CHEMBL5820382,CN1CCN(C(=O)Cc2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,IC50,239.0,nM,6.62,CHEMBL5737936
CHEMBL5828362,CN1CCN(c2ccc(Nc3ncc4ccn(-c5ccc(CNS(=O)(=O)C(C)(C)C)cc5)c4n3)cc2)CC1,IC50,0.18,nM,9.74,CHEMBL5737936
CHEMBL6015663,CNCCNC(=O)Cc1ccc(Nc2ncc3ccn(-c4ccc(F)c(NS(=O)(=O)C(C)(C)C)c4)c3n2)cc1,IC50,359.0,nM,6.45,CHEMBL5737936
CHEMBL5957545,CN(C)C1CCN(Cc2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,IC50,51.0,nM,7.29,CHEMBL5737936
CHEMBL5869351,CC(C)(C)S(=O)(=O)Nc1cccc(-n2ccc3cnc(Nc4ccc(N5CCN(S(C)(=O)=O)CC5)cc4)nc32)c1,IC50,40.0,nM,7.4,CHEMBL5737936
CHEMBL5760153,CC(C)S(=O)(=O)N1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,IC50,120.0,nM,6.92,CHEMBL5737936
CHEMBL5775260,CN(C)C1CCN(Cc2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,IC50,265.0,nM,6.58,CHEMBL5737936
CHEMBL6025219,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(NS(=O)(=O)C(C)(C)C)c1,IC50,10.0,nM,8.0,CHEMBL5737936
CHEMBL5805053,CN(C)C1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,IC50,3.0,nM,8.52,CHEMBL5737936
CHEMBL5747435,CC(C)(C)S(=O)(=O)Nc1cc(-n2ccc3cnc(Nc4ccc(N5CCN(S(C)(=O)=O)CC5)c(F)c4)nc32)ccc1F,IC50,400.0,nM,6.4,CHEMBL5737936
CHEMBL5830568,CNC(=O)C1CCN(c2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,IC50,123.0,nM,6.91,CHEMBL5737936
CHEMBL5946701,CC(C)(C)S(=O)(=O)Nc1cc(-n2ccc3cnc(Nc4ccc(N5CCC(C(=O)O)CC5)c(F)c4)nc32)ccc1F,IC50,120.0,nM,6.92,CHEMBL5737936
CHEMBL5837010,CN1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2C(N)=O)CC1,IC50,72.0,nM,7.14,CHEMBL5737936
CHEMBL5954321,CN1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(CNS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,IC50,3.0,nM,8.52,CHEMBL5737936
CHEMBL6025219,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(NS(=O)(=O)C(C)(C)C)c1,IC50,6.0,nM,8.22,CHEMBL5737936
CHEMBL5940549,CN1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C6(C)CC6)c5)c4n3)cc2)CC1,IC50,12.0,nM,7.92,CHEMBL5737936
CHEMBL6027375,CNCCNC(=O)Cc1ccc(Nc2ncc3ccn(-c4ccc(F)c(NS(=O)(=O)C(C)(C)C)c4)c3n2)cc1F,IC50,251.0,nM,6.6,CHEMBL5737936
CHEMBL5895206,CC(C)(C)S(=O)(=O)Nc1cc(-n2ccc3cnc(Nc4ccc(N5CCNC(=O)C5)c(F)c4)nc32)ccc1F,IC50,142.0,nM,6.85,CHEMBL5737936
CHEMBL6025219,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(NS(=O)(=O)C(C)(C)C)c1,IC50,7.0,nM,8.15,CHEMBL5737936
CHEMBL5945396,CN(C)C1CCN(c2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,IC50,27.0,nM,7.57,CHEMBL5737936
CHEMBL5961738,CN1CCN(c2ccc(Nc3ncc4ccn(-c5ccc6c(c5)CCN6S(=O)(=O)C(C)(C)C)c4n3)cc2)CC1,IC50,0.6,nM,9.22,CHEMBL5737936
CHEMBL5739894,CN1CCN(c2ccc(Nc3ncc4cccc(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,IC50,10.0,nM,8.0,CHEMBL5737936
CHEMBL5778943,CN(C)C1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C6(C)CC6)c5)c4n3)cc2)CC1,IC50,6.0,nM,8.22,CHEMBL5737936
CHEMBL5805053,CN(C)C1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,IC50,4.4,nM,8.36,CHEMBL5737936
CHEMBL5973374,CN(C)C(=O)C1CCN(c2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,IC50,129.0,nM,6.89,CHEMBL5737936
CHEMBL5932155,CN1CCN(c2ccc(Nc3ncc4scc(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,IC50,4.8,nM,8.32,CHEMBL5737936
CHEMBL5830536,CC(C)(C)S(=O)(=O)Nc1cccc(-n2ccc3cnc(Nc4ccc5c(c4)CC4CNCCN54)nc32)c1,IC50,18.0,nM,7.75,CHEMBL5737936
CHEMBL6025219,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(NS(=O)(=O)C(C)(C)C)c1,IC50,14.0,nM,7.85,CHEMBL5737936
CHEMBL5945396,CN(C)C1CCN(c2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,IC50,43.0,nM,7.37,CHEMBL5737936
CHEMBL5931624,CN(C)C1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,IC50,6.5,nM,8.19,CHEMBL5737936
CHEMBL5830536,CC(C)(C)S(=O)(=O)Nc1cccc(-n2ccc3cnc(Nc4ccc5c(c4)CC4CNCCN54)nc32)c1,IC50,13.0,nM,7.89,CHEMBL5737936
CHEMBL5800787,CCC1(S(=O)(=O)Nc2cccc(-n3ccc4cnc(Nc5ccc(N6CCC(N(C)C)CC6)cc5)nc43)c2)CC1,IC50,4.7,nM,8.33,CHEMBL5737936
CHEMBL5802744,CCC1(S(=O)(=O)Nc2cccc(-n3ccc4cnc(Nc5ccc(N6CCC(N(C)C)CC6)c(F)c5)nc43)c2)CC1,IC50,5.0,nM,8.3,CHEMBL5737936
CHEMBL5958237,CN(C)C1CCN(c2ccc(Nc3ncc4scc(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,IC50,3.0,nM,8.52,CHEMBL5737936
CHEMBL5958827,CN(C)CC1CCN(c2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,IC50,83.0,nM,7.08,CHEMBL5737936
CHEMBL5912623,CN1CCN2c3ccc(Nc4ncc5ccn(-c6cccc(NS(=O)(=O)C(C)(C)C)c6)c5n4)cc3CC2C1,IC50,14.0,nM,7.85,CHEMBL5737936
CHEMBL5905831,CCC1(S(=O)(=O)Nc2cc(-n3ccc4cnc(Nc5ccc(N6CCC(N(C)C)CC6)c(F)c5)nc43)ccc2F)CC1,IC50,24.0,nM,7.62,CHEMBL5737936
CHEMBL5981337,CN1CCN2c3ccc(Nc4ncc5ccn(-c6ccc(F)c(NS(=O)(=O)C(C)(C)C)c6)c5n4)cc3CC2C1,IC50,137.0,nM,6.86,CHEMBL5737936
CHEMBL5768616,CN(C)C1CCN(c2ccc(Nc3ncc4scc(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,IC50,4.0,nM,8.4,CHEMBL5737936
CHEMBL5973650,CN1CCN(c2ccc(Nc3ncc4scc(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,IC50,18.0,nM,7.75,CHEMBL5737936
CHEMBL5795670,CCC1(S(=O)(=O)Nc2cc(-n3ccc4cnc(Nc5ccc(N6CCN(C)CC6)c(F)c5)nc43)ccc2F)CC1,IC50,103.0,nM,6.99,CHEMBL5737936
CHEMBL5880354,CN1CCN2c3ccc(Nc4ncc5scc(-c6cccc(NS(=O)(=O)C(C)(C)C)c6)c5n4)cc3CC2C1,IC50,2.0,nM,8.7,CHEMBL5737936
CHEMBL6019132,CC(C)(C)S(=O)(=O)Nc1cccc(-c2csc3cnc(Nc4ccc(N5CCNCC5)c(F)c4)nc23)c1,IC50,2.0,nM,8.7,CHEMBL5737936
CHEMBL5949562,CN(C)C1CCN(c2ccc(Nc3ncc4scc(-c5ccc(F)c(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,IC50,8.0,nM,8.1,CHEMBL5737936
CHEMBL5942899,CN(C)C1CCN(c2ccc(Nc3ncc4scc(-c5ccc(F)c(NS(=O)(=O)C6(C)CC6)c5)c4n3)cc2F)CC1,IC50,11.0,nM,7.96,CHEMBL5737936
CHEMBL6020439,CN1CCCc2cc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)ccc21,IC50,70.0,nM,7.16,CHEMBL5737936
CHEMBL6061548,CN(C)C1CCN(c2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C6(C)CC6)c5)c4n3)cc2F)CC1,IC50,20.0,nM,7.7,CHEMBL5737936
CHEMBL5941904,CC(C)(C)S(=O)(=O)Nc1cc(-n2ccc3cnc(Nc4ccc(N5CCNCC5)c(F)c4)nc32)ccc1F,IC50,33.0,nM,7.48,CHEMBL5737936
CHEMBL5933348,CN1CCN(c2ccc(Nc3ncc4scc(-c5ccc(F)c(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,IC50,36.0,nM,7.44,CHEMBL5737936
CHEMBL5941904,CC(C)(C)S(=O)(=O)Nc1cc(-n2ccc3cnc(Nc4ccc(N5CCNCC5)c(F)c4)nc32)ccc1F,IC50,76.0,nM,7.12,CHEMBL5737936
CHEMBL5849101,CC(C)(C)S(=O)(=O)Nc1cccc(-n2ccc3cnc(Nc4ccc(N5CCNCC5)c(F)c4)nc32)c1,IC50,9.6,nM,8.02,CHEMBL5737936
CHEMBL5849101,CC(C)(C)S(=O)(=O)Nc1cccc(-n2ccc3cnc(Nc4ccc(N5CCNCC5)c(F)c4)nc32)c1,IC50,8.0,nM,8.1,CHEMBL5737936
CHEMBL5767482,CN1C(=O)CCc2cc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)ccc21,IC50,35.0,nM,7.46,CHEMBL5737936
CHEMBL5903941,CC(C)(C)S(=O)(=O)Nc1cccc(-c2csc3cnc(Nc4ccc5c(c4)CC4CNCCN54)nc23)c1,IC50,5.0,nM,8.3,CHEMBL5737936
CHEMBL5909382,CC(C)(C)S(=O)(=O)Nc1cc(-c2csc3cnc(Nc4ccc(N5CCNCC5)c(F)c4)nc23)ccc1F,IC50,51.0,nM,7.29,CHEMBL5737936
CHEMBL6016533,CC(C)(C)S(=O)(=O)Nc1cccc(-n2ccc3cnc(Nc4cc(F)c5c(c4)CC4CNCCN54)nc32)c1,IC50,6.0,nM,8.22,CHEMBL5737936
CHEMBL5807807,CN1CCN2c3c(F)cc(Nc4ncc5ccn(-c6cccc(NS(=O)(=O)C(C)(C)C)c6)c5n4)cc3CC2C1,IC50,14.0,nM,7.85,CHEMBL5737936
CHEMBL6058654,CN(C)C1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)C1,IC50,37.0,nM,7.43,CHEMBL5737936
CHEMBL6040801,COc1cc(Nc2ncc3ccn(-c4cccc(NS(=O)(=O)C(C)(C)C)c4)c3n2)ccc1N1CCC(N(C)C)CC1,IC50,2.0,nM,8.7,CHEMBL5737936
CHEMBL5938194,CC(C)(C)S(=O)(=O)Nc1cccc(-n2ccc3cnc(Nc4ccc5c(c4)CCN4CCNCC54)nc32)c1,IC50,37.0,nM,7.43,CHEMBL5737936
CHEMBL5830037,COc1cc(Nc2ncc3scc(-c4cccc(NS(=O)(=O)C(C)(C)C)c4)c3n2)ccc1N1CCC(N(C)C)CC1,IC50,1.0,nM,9.0,CHEMBL5737936
CHEMBL5791731,CNCC1CCN(c2ccc(Nc3ncc4c(n3)N(c3cccc(NS(=O)(=O)C(C)(C)C)c3)CC4)cc2F)CC1,IC50,9.0,nM,8.05,CHEMBL5737936
CHEMBL5973325,CC(C)(C)S(=O)(=O)Nc1cc(-n2ccc3cnc(Nc4cc(F)c5c(c4)CC4CNCCN54)nc32)ccc1F,IC50,40.0,nM,7.4,CHEMBL5737936
CHEMBL5776524,CN(C)C1CCN2c3ccc(Nc4ncc5ccn(-c6cccc(NS(=O)(=O)C(C)(C)C)c6)c5n4)cc3CC2C1,IC50,8.0,nM,8.1,CHEMBL5737936
CHEMBL5776524,CN(C)C1CCN2c3ccc(Nc4ncc5ccn(-c6cccc(NS(=O)(=O)C(C)(C)C)c6)c5n4)cc3CC2C1,IC50,12.0,nM,7.92,CHEMBL5737936
CHEMBL5822142,COc1cc(Nc2ncc3scc(-c4cccc(NS(=O)(=O)C(C)(C)C)c4)c3n2)ccc1N1CCNCC1,IC50,4.0,nM,8.4,CHEMBL5737936
CHEMBL5871509,CNC1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,IC50,6.0,nM,8.22,CHEMBL5737936
CHEMBL5993399,CNCCCOc1ccc(Nc2ncc3ccn(-c4cccc(NS(=O)(=O)C(C)(C)C)c4)c3n2)cc1F,IC50,22.0,nM,7.66,CHEMBL5737936
CHEMBL5943457,CNC1CCN(c2ccc(Nc3ncc4scc(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,IC50,2.0,nM,8.7,CHEMBL5737936
CHEMBL5990072,CNC1CCN(C(=O)c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,IC50,29.0,nM,7.54,CHEMBL5737936
